id,Agency,Commendation_or_Complaint,Subject_Matter,Subject_Detail,Issue_Detail,Year,Quarter,Branch_Line_Route
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,2
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,Q
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,2
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,N
subway_5,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,5
subway_5,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,5
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Litter / Garbage / Debris,2018.0,2.0,2
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Other Animals,2018.0,2.0,6
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Sidewalk,Other Animals,2018.0,2.0,6
subway_4,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,4
subway_D,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,D
subway_R,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,R
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,Q
subway_7,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,7
subway_7,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,7
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,Q
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_G,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,G
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,6
subway_5,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,5
subway_C,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,C
subway_7,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,7
subway_4,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,4
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,N
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,A
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,N
subway_D,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,D
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_3,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,3
subway_1,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,1
subway_C,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,C
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,N
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_4,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,4
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,N
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,N
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,2
subway_1,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,1
subway_1,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,1
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,6
subway_B,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,B
subway_E,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,E
subway_L,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,L
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,F
subway_G,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Add More / Not Enough,2018.0,2.0,G
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Graffiti,2018.0,2.0,A
subway_D,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Hard To Read,2018.0,2.0,D
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Hard To Read,2018.0,2.0,A
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Hard To Read,2018.0,2.0,A
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Hard To Read,2018.0,2.0,F
subway_D,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Hard To Read,2018.0,2.0,D
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,A
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,Q
subway_1,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,1
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,6
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,N
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,N
subway_G,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,G
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,A
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,Q
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,N
subway_L,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,L
subway_G,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,G
subway_E,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,E
subway_R,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,R
subway_J,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,J
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,F
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,Q
subway_A,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,A
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,N
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,2
subway_D,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,D
subway_1,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,1
subway_Q,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,Q
subway_B,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,B
subway_N,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,N
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,F
subway_F,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,F
subway_6,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,6
subway_2,Subways,Complaint,Station /Bus Stop /Facility /Structure,Signage,Improper Function/Needs Repair/Damaged,2018.0,2.0,2
